X_id,date,customerId,searches,X__v,isShip,gps_types,gps_coordinates,lat,lng,offset,isGPS,text
5c9b7113e2294800146f44c0,2019-03-27 19:48:19,5c94d59ab659880014bb07ee,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b7080e575cb0014defb81,2019-03-27 19:45:52,5c94d59ab659880014bb07ee,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b703ae575cb0014defb71,2019-03-27 19:44:42,5c21b23dffab1d00141f18df,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9b7002e2294800146f44b6,2019-03-27 19:43:46,5c94d59ab659880014bb07ee,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b6fdbe575cb0014defb6b,2019-03-27 19:43:07,5c94d59ab659880014bb07ee,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b6fb5e2294800146f44ad,2019-03-27 19:42:29,5c94d8b37074c80014e99d10,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b6fb2e575cb0014defb64,2019-03-27 19:42:26,5c21b23dffab1d00141f18df,{},0,NA,"c(108.220423, 16.075919)",Point,16.075919,108.220423,NA,NA,NA
5c9b6f68e575cb0014defb60,2019-03-27 19:41:12,5c94d6d27074c80014e99d00,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b6f54e2294800146f44a4,2019-03-27 19:40:52,5c90c333367fa80014faf321,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b6f49e575cb0014defb5d,2019-03-27 19:40:41,5c9631f361248200149848e5,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b6f29e2294800146f44a1,2019-03-27 19:40:09,5c94d59ab659880014bb07ee,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b6e6ee2294800146f449e,2019-03-27 19:37:02,5b4eac69857bfd0014ab678b,{},0,NA,"c(108.2190838, 16.0588917)",Point,16.0588917,108.2190838,NA,NA,NA
5c9b6dbce2294800146f4495,2019-03-27 19:34:04,5c94d59ab659880014bb07ee,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b6854e2294800146f4485,2019-03-27 19:11:00,5c21b3f9ffab1d00141f18f0,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9b66dee2294800146f4466,2019-03-27 19:04:46,5c90ca6d6c5d4c0014196d8e,{},0,NA,"c(108.218783, 16.064112)",Point,16.064112,108.218783,NA,NA,NA
5c9b669ce575cb0014defb19,2019-03-27 19:03:40,5c21b23dffab1d00141f18df,{},0,NA,"c(108.2174092, 16.0692726)",Point,16.0692726,108.2174092,NA,NA,NA
5c9b658ee2294800146f445c,2019-03-27 18:59:10,5c9b5998e575cb0014defa99,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9b60ede575cb0014defaf8,2019-03-27 18:39:25,5c9b6074e2294800146f4440,{},0,NA,"c(106.6333868, 10.8164941)",Point,10.8164941,106.6333868,NA,NA,NA
5c9b5977e575cb0014defa97,2019-03-27 18:07:35,5c7f83ba5d24d700144b6014,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9b57bbe2294800146f43f9,2019-03-27 18:00:11,5c94e452b659880014bb0820,{},0,NA,"c(108.218783, 16.064112)",Point,16.064112,108.218783,NA,NA,NA
5c9b5261e575cb0014defa0a,2019-03-27 17:37:21,5ba2768e3355b20013d188b1,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9b4c2de2294800146f4395,2019-03-27 17:10:53,5c9b4be837d58f00142e0836,{},0,NA,"c(108.21973, 16.06954)",Point,16.06954,108.21973,NA,NA,NA
5c9b4ad237d58f00142e082f,2019-03-27 17:05:06,5c94e452b659880014bb0820,{},0,NA,"c(108.218783, 16.064112)",Point,16.064112,108.218783,NA,NA,NA
5c9b4676e2294800146f4381,2019-03-27 16:46:30,5c21b3f9ffab1d00141f18f0,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9b4319a1ac7e00148331ef,2019-03-27 16:32:09,5ba2768e3355b20013d188b1,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9b42fd37d58f00142e0823,2019-03-27 16:31:41,5c9b42efa1ac7e00148331ec,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9b42db37d58f00142e0820,2019-03-27 16:31:07,5c21b2fdffab1d00141f18eb,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9b3e95a1ac7e00148331c6,2019-03-27 16:12:53,5c9b3d12a1ac7e00148331c1,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9b3dd8a1ac7e00148331c3,2019-03-27 16:09:44,5c7d3719cbb9b0001410d7a7,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9b1e6ba1ac7e0014833101,2019-03-27 13:55:39,5c9b1e3437d58f00142e069a,{},0,NA,"c(105.82695, 21.03033)",Point,21.03033,105.82695,NA,NA,NA
5c9b1044a1ac7e001483306a,2019-03-27 12:55:16,5b4eac69857bfd0014ab678b,{},0,NA,"c(108.220423, 16.075919)",Point,16.075919,108.220423,NA,NA,NA
5c9b0e44a1ac7e0014833068,2019-03-27 12:46:44,5b4eac69857bfd0014ab678b,{},0,NA,"c(108.2190838, 16.0588917)",Point,16.0588917,108.2190838,NA,NA,NA
5c9af806a1ac7e0014832fda,2019-03-27 11:11:50,5c7d3719cbb9b0001410d7a7,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9af7c1a1ac7e0014832fd5,2019-03-27 11:10:41,5c7d3719cbb9b0001410d7a7,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9af6e2a1ac7e0014832fd0,2019-03-27 11:06:58,5bf8cb60fecf9500134abab9,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9af6d037d58f00142e05ab,2019-03-27 11:06:40,5c92f8a6df8ab40014178e59,{},0,NA,"c(108.2088776, 16.051078)",Point,16.051078,108.2088776,NA,NA,NA
5c9af6c037d58f00142e05a6,2019-03-27 11:06:24,5bf8cb60fecf9500134abab9,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9af6a1a1ac7e0014832fbf,2019-03-27 11:05:53,5bf8cb60fecf9500134abab9,{},0,NA,"c(108.2361594, 16.0495758)",Point,16.0495758,108.2361594,NA,NA,NA
5c9af45537d58f00142e0593,2019-03-27 10:56:05,NA,{},0,TRUE,"c(108.2088776, 16.051078)",Point,16.051078,108.2088776,NA,NA,NA
5c9af2b537d58f00142e0572,2019-03-27 10:49:09,5b8f421e85f50b00149e2135,{},0,NA,"c(108.2240479, 16.0662132)",Point,16.0662132,108.2240479,NA,NA,NA
5c9af1e7a1ac7e0014832f98,2019-03-27 10:45:43,5b8f421e85f50b00149e2135,{},0,NA,"c(108.2088776, 16.051078)",Point,16.051078,108.2088776,NA,NA,NA
5c9a3503a1ac7e0014832dae,2019-03-26 21:19:47,5ba2768e3355b20013d188b1,{},0,NA,"c(108.224498, 16.066362)",Point,16.066362,108.224498,NA,NA,NA
5c9a341837d58f00142e02e5,2019-03-26 21:15:52,5c21b2fdffab1d00141f18eb,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9a312b37d58f00142e02dc,2019-03-26 21:03:23,5c21b2fdffab1d00141f18eb,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9a30b737d58f00142e02d4,2019-03-26 21:01:27,5c5720a4b34c92001478258d,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9a30a3a1ac7e0014832d9d,2019-03-26 21:01:07,5c1869c6fda9c80013fce086,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9a2c4e37d58f00142e02a6,2019-03-26 20:42:38,5c21b3f9ffab1d00141f18f0,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9a2a4ca1ac7e0014832d91,2019-03-26 20:34:04,5c26ff58c54cc70014bf01b9,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9a29cea1ac7e0014832d8e,2019-03-26 20:31:58,5c9a294ea1ac7e0014832d89,{},0,NA,"c(105.9164163, 21.0502358)",Point,21.0502358,105.9164163,NA,NA,NA
5c9a2623a1ac7e0014832d87,2019-03-26 20:16:19,5ba2768e3355b20013d188b1,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9a242237d58f00142e0285,2019-03-26 20:07:46,5bf8cb60fecf9500134abab9,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9a241137d58f00142e0282,2019-03-26 20:07:29,5c25a6583577e1001452063e,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9a23eea1ac7e0014832d81,2019-03-26 20:06:54,5bf8cb60fecf9500134abab9,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9a1ddba1ac7e0014832d55,2019-03-26 19:40:59,5bf8cb60fecf9500134abab9,{},0,NA,"c(108.2190838, 16.0588917)",Point,16.0588917,108.2190838,NA,NA,NA
5c9a1d93a1ac7e0014832d4e,2019-03-26 19:39:47,5c21b3f9ffab1d00141f18f0,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9a1d8737d58f00142e0263,2019-03-26 19:39:35,5c2315f90c5fa2001411c4c6,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9a1d16a1ac7e0014832d47,2019-03-26 19:37:42,5c2372fb49302b0014d874a7,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9a16ef37d58f00142e0221,2019-03-26 19:11:27,5a374c4467f519001401b47d,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9a11e537d58f00142e0204,2019-03-26 18:49:57,5c25a6583577e1001452063e,{},0,NA,"c(108.222914, 16.0687203)",Point,16.0687203,108.222914,NA,NA,NA
5c9a11c237d58f00142e01f5,2019-03-26 18:49:22,5bf8cb60fecf9500134abab9,{},0,NA,"c(108.222914, 16.0687203)",Point,16.0687203,108.222914,NA,NA,NA
5c9a1045a1ac7e0014832cb7,2019-03-26 18:43:01,5c9a0f9237d58f00142e01c4,{},0,NA,"c(105.7896177, 20.9944159)",Point,20.9944159,105.7896177,NA,NA,NA
5c9a0c19a1ac7e0014832cab,2019-03-26 18:25:13,5bf8cb60fecf9500134abab9,{},0,NA,"c(108.224498, 16.066362)",Point,16.066362,108.224498,NA,NA,NA
5c9a04baa1ac7e0014832c99,2019-03-26 17:53:46,5c90c333367fa80014faf321,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9a04a5a1ac7e0014832c96,2019-03-26 17:53:25,5c977fd19addda0014f7e0bb,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c99f8b5a1ac7e0014832c63,2019-03-26 17:02:29,5c18efa95940170013d50ca5,{},0,NA,"c(108.2126189, 16.0598755)",Point,16.0598755,108.2126189,NA,NA,NA
5c99f6be37d58f00142e0138,2019-03-26 16:54:06,5c18efa95940170013d50ca5,{},0,NA,"c(108.2126189, 16.0598755)",Point,16.0598755,108.2126189,NA,NA,NA
5c99f429a1ac7e0014832c47,2019-03-26 16:43:05,NA,{},0,TRUE,"c(108.2072633, 16.0558158)",Point,16.0558158,108.2072633,NA,NA,NA
5c99f20537d58f00142e010f,2019-03-26 16:33:57,5b6053fcde576800141a0387,{},0,NA,"c(108.214235, 16.0401621)",Point,16.0401621,108.214235,NA,NA,NA
5c99f06b09311e0014f1567d,2019-03-26 16:27:07,5c18efa95940170013d50ca5,{},0,NA,"c(108.2126189, 16.0598755)",Point,16.0598755,108.2126189,NA,NA,NA
