X_id,key,createdBy,updatedBy,updatedAt,createdAt,isDeleted,isTrained,isActive,type,synonyms,__v
5bcd389cc94b9b234c647bfe,ram_bap,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-11-09T10:17:18Z,2018-10-22T02:40:28Z,FALSE,TRUE,NA,food,"ram bap, ram bắp",0
5bcd389cc94b9b234c647bfd,hoanh_thanh,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:07:27Z,2018-10-22T02:40:28Z,FALSE,TRUE,TRUE,food,"hoành thánh, hoanh thanh, wonton",1
5bcd389cc94b9b234c647bfc,cuoi_tuan,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:06:54Z,2018-10-22T02:40:28Z,FALSE,TRUE,TRUE,tag,"uối tuần, uoi tuan, thư giãn, thu gian, hủ nhật, hu nhat, thứ 7, thu 7, thứ bảy, thu bay, thứ bẩy, weekend",2
5bcd389cc94b9b234c647bfb,cang_ghe,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:28Z,2018-10-22T02:40:28Z,FALSE,TRUE,TRUE,food,"àng ghẹ, ang ghe, àng ghẹ rang muối, ang ghe rang muoi",0
5bcd389cc94b9b234c647bfa,so_diep,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-12T07:41:33Z,2018-10-22T02:40:28Z,FALSE,TRUE,TRUE,food,"sò điệp, so diep, sò điệp nướng, so diep nuong, sò điệp nướng mỡ hành, so diep nuong mo hanh, sò điệp mỡ hành, so diep mo hanh",1
5bcd389cc94b9b234c647bf9,oc_len,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:28Z,2018-10-22T02:40:28Z,FALSE,TRUE,TRUE,food,"ố len, ố len, ố len xào dừa, o len xao dưa, ố len xào, o len xao",0
5bcd389bc94b9b234c647bf8,ngheu,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:27Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"nghêu, ngheu, nghêu hấp sả, ngheu hap sa, nghêu hấp, ngheu hap",0
5bcd389bc94b9b234c647bf7,kimbap,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-11-27T07:20:45Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"kimbap, gimbap, kim bap, kim bắp, gim bap, ơm uộn, om uon, kimpab",1
5bcd389bc94b9b234c647bf6,tra_dao,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-05-22T07:12:46Z,2018-10-22T02:40:27Z,FALSE,FALSE,TRUE,food,"trà đào, tra dao, peah tea, trà đào hanh sả, tra dao hanh sa, trà đào hanh xả, tra dao hanh xa, trà đào am sả, tra dao am sa, trà đào am xả, tra dao am xa",2
5bcd389bc94b9b234c647bf5,oc_mo,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:27Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"ố mỡ, o mo, ố mỡ xào, o mo xao, ố mỡ xào me, o mo xao me",0
5bcd389bc94b9b234c647bf4,oc_ca_na,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-02-25T09:32:36Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"ố à na, o a na, ố à na xào, o a na xao, ố à na hấp, o a na hap, ố à na sấy tỏi, o a na say toi",3
5bcd389bc94b9b234c647bf3,oc_mong_tay,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-02-25T09:33:56Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"ố móng tay, o mong tay, ố móng tay háy tỏi, o mong tay hay toi, o mong tay xao me, o mong tay xao me",1
5bcd389bc94b9b234c647bf2,chip_chip,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:27Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"híp híp, hip hip, híp híp hấp, hip hip hap, híp híp hấp sả, hip hip hap sa",0
5bcd389bc94b9b234c647bf1,oc_huong,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-02-25T09:35:01Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"ố hương, o huong, ố hương rang muối, o huong rang muoi, ố hương xào, o huong xao, ố hương hấp, o huong hap, ố hương xào sả ớt, o huong xao sa ot",3
5bcd389bc94b9b234c647bf0,lau_ly,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:27Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"lẩu ly, lau ly, lẩu li, lau li",0
5bcd389bc94b9b234c647bef,ha_cao,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:05:57Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"há ảo, ha ao, fun guo",1
5bcd389bc94b9b234c647bee,am_cung,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:04:59Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,tag,"ấm úng, am ung, warm, ozy",1
5bcd389bc94b9b234c647bed,mi_udon,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:04:35Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"mì udon, mi udon, mỳ udon, my udon, udon, udon",1
5bcd389bc94b9b234c647bec,gia_dinh,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-05-07T08:41:59Z,2018-10-22T02:40:27Z,FALSE,FALSE,TRUE,tag,"gia đình, gia dinh, family, ả nhà, a nha",2
5bcd389bc94b9b234c647beb,mon_nhat,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:03:16Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"món nhật, mon nhat, nhật bản, nhat ban, món nhật bản, mon nhat ban, đồ nhật, do nhat, nhat ban, món nhật bản, nhật, do an nhat, đồ ăn nhật, mon an nhat, món ăn nhật, japanese uisine, japanese foods",3
5bcd389bc94b9b234c647bea,kem_xoi,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:27Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"kem xôi, kem xoi",0
5bcd389bc94b9b234c647be9,sua,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:02:36Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"sữa, sua, sửa, sữa đậu, sua dau, sửa đậu, milk",1
5bcd389bc94b9b234c647be8,mi_tuong_den,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:02:10Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"mì tương đen, mi tuong den, mỳ tương đen, my tuong den, mì đen, mi den, mỳ đen, my den, mì đen trộn ay, mi den tron ay, mỳ đen trộn ay, my den tron ay, jajangmyeon, jajangmyeon",2
5bcd389bc94b9b234c647be7,pizza,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2018-12-07T07:16:29Z,2018-10-22T02:40:27Z,FALSE,TRUE,TRUE,food,"pizza, piza",1
5bcd389ac94b9b234c647be6,tra,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-01T07:43:16Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"trà, tra, tea, trà nóng, tra nong, trà hiều, tra hieu",1
5bcd389ac94b9b234c647be5,hai_san,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-02-28T10:02:33Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"hải sản, hai san, hải sản tươi, hai san tuoi, seafood, am thu bien, ẩm thự biển",1
5bcd389ac94b9b234c647be4,banh_bo,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:00:51Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"bánh bò, banh bo, bánh bò thốt nốt, banh bo thot not, sponge ake, vietnamese sponge ake",1
5bcd389ac94b9b234c647be3,mon_au,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-16T02:30:17Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"món âu, mon au, món ăn âu, mon an au, đồ ăn âu, do an au, món tây, mon tay, hâu âu, hau au, ăn tây, western food, nhà hàng tây, nha hang au, western restaurant",2
5bcd389ac94b9b234c647be2,mon_banh,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-02-25T07:21:53Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"món bánh, mon banh, bánh, banh, bánh ngot, banh ngot, bánh ngọt, ake, đồ ngọt, do ngot, mon_ngot, món ngọt",2
5bcd389ac94b9b234c647be1,tai_mui_nuong,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:26Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"tai mui nướng, tai mui nuong",0
5bcd389ac94b9b234c647be0,ram_tom_dat,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-13T08:14:38Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"ram tôm đất, ram tom dat, hả ram tôm đất, ha ram tom dat",1
5bcd389ac94b9b234c647bdf,mon_cuon,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T03:00:22Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"món uốn, mon uon, rolled foods",1
5bcd389ac94b9b234c647bde,mon_y,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:59:19Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"món ý, mon y, món ăn ý, mon an y, đồ ăn ý, do an y, món italia, mon italia, italian uisine, italian foods",1
5bcd389ac94b9b234c647bdd,bar,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-05-14T01:54:04Z,2018-10-22T02:40:26Z,FALSE,FALSE,TRUE,food,"bar, quán bar, quan bar, pub, quẩy, quẫy, đi quẩy, đi quẫy,",1
5bcd389ac94b9b234c647bdc,banh_cuon_thit_nuong,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:26Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"bánh uốn thịt nướng, banh uon thit nuong",0
5bcd389ac94b9b234c647bdb,com_hai_san,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:58:45Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"ơm hải sản, om hai sai, ơm xào hải sản, om xao hai san, seafood rie",1
5bcd389ac94b9b234c647bda,com_chien_duong_chau,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:26Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"ơm dương hâu, om duong hau, ơm hiên dương hâu, om hien duong hau",0
5bcd389ac94b9b234c647bd9,ca_phe_sua,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:58:13Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"a phe sua, à phê sữa, afe sữa, afe sua, offee sữa, offee sua, f sữa, f sua, f sữa đá, f sua da, f sữa đá sg, f sua da sg, f sữa đá sài gòn, f sua da sai gon, milk offee, ondense milk offee",1
5bcd389ac94b9b234c647bd8,ca_phe_den,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:57:22Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"a phe den, à phê đen, afe đen, afe den, afe đen, afe đen, f đen, f den, offee đen, offee den, f đen đá, f den da, f đen đá sg, f den da sg, f đen đá sài gòn, f den da sai gon, blak offee, ameriano",1
5bcd389ac94b9b234c647bd7,bac_xiu,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:26Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"bạ xỉu, ba xiu",0
5bcd389ac94b9b234c647bd6,ca_phe_dua,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:56:42Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"à phê dừa, a phe dua, afe dừa, afe dua, offee dừa, offee dua, f dừa, f dua, oonut offee, offee oonut",1
5bcd389ac94b9b234c647bd5,ca_phe_trung,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:55:52Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"à phê trứng, a phe trung, afe trứng, afe trung, offee trứng, offee trứng, f trứng, f trung, egg offee, offee with egg, hanoi offee",1
5bcd389ac94b9b234c647bd4,bun_rieu,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:26Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"bún riêu, bun rieu, bún riêu ua, bun rieu ua",0
5bcd389ac94b9b234c647bd3,com_nieu,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:26Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"ơm niêu, om nieu",0
5bcd389ac94b9b234c647bd2,xoi_ga,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:26Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"xôi gà, xoi ga, xôi gà xé, xoi ga xe, xôi gà trộn, xôi gà trộn, xôi đùi gà, xoi dui ga",0
5bcd389ac94b9b234c647bd1,banh_canh_ca_loc,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:26Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"bánh anh á ló, banh anh a lo, bánh anh á, banh anh a",0
5bcd389ac94b9b234c647bd0,vit_quay,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:54:47Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,food,"vịt quay, vit quay, vịt quay lu, vit quay lu, thịt vịt quay, thit vit quay, peking duk",1
5bcd389ac94b9b234c647bcf,takeaway,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:26Z,2018-10-22T02:40:26Z,FALSE,TRUE,TRUE,tag,"takeaway, mang di, mang đi, take away",0
5bcd3899c94b9b234c647bce,an_thuc_duong,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:54:18Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"ăn thự dưỡng, an thu duong, thự dưỡng, thu duong, không tinh bột, khong tinh bot, k tinh bột, k tinh bot, ít tinh bột, it tinh bot, heathy, healthy, diet food",4
5bcd3899c94b9b234c647bcd,lau_kim_chi,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:53:47Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"lẩu kim hi, lau kim hi, lẩu kim hi hq, lau kim hi hq, lẩu kim hi hàn quố, lau kim hi han quo, kimhi hot pot",1
5bcd3899c94b9b234c647bcc,bo_la_lot,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-12T07:28:53Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"bò lá lốt, bo la lot, bò nướng la lot, bo nuong la lot, bò uộn lá lốt, bo uon la lot, bò uốn lá lốt, grilled beef with lolot, grill beef lolot, grilled beef lolot, bò uốn lá lốt nướng, bo uon la lot nuong",2
5bcd3899c94b9b234c647bcb,mi_quang_suon,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:25Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"mì quảng sườn, mi quang suon, mỳ quảng sườn, my quang suon, mì sườn, mi suon, mỳ sườn, my suon",0
5bcd3899c94b9b234c647bca,mi_quang_ca_loc,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:52:35Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"mì quảng á ló, mi quang a lo, mỳ quảng á ló, my quang a lo, mỳ á ló, my a lo, mì á ló, mi a lo, mì á, mi a, mỳ á, mỳ quảng á, my quang a, mì quảng á, mi quang a, fish quang noodle",1
5bcd3899c94b9b234c647bc9,mi_quang_ga,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:52:02Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"mì quảng gà, mi quang ga, mỳ quảng gà, my quang ga, mì gà, mi ga, mỳ gà, my ga, hiken quang noodle",1
5bcd3899c94b9b234c647bc8,do_nuong,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-09T02:27:58Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"đồ nướng, do nuong, món nướng, mon nuong,",1
5bcd3899c94b9b234c647bc7,mi_quang_ech,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:51:32Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"mì quảng ếh, mi quang eh, mỳ quảng ếh, my quang eh, mì ếh, mi eh, mỳ ếh, my eh, frog quang noodle",1
5bcd3899c94b9b234c647bc6,mi_lanh,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:50:58Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"mì lạnh, mi lanh, mỳ lạnh, my lanh, mì lạnh hq, mi lanh hq, mỳ lạnh hq, my lanh hq, mì lạnh hàn quố, mi lanh han quo, mỳ lạnh hàn quố, my lanh han quo, naengmyeon, raengmyon",1
5bcd3899c94b9b234c647bc5,dua_dam,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-05-09T10:16:58Z,2018-10-22T02:40:25Z,FALSE,FALSE,TRUE,food,"dừa dầm, dua dam, dừa giầm, dua giam, hè dừa dầm, he dua dam, hè dừa giầm, he dua giam, hè dừa dằm,",4
5bcd3899c94b9b234c647bc4,mon_Han,5b03903306f776d2ff27ae60,5a25cd17f36d280fefe391ac,2019-05-21T23:36:05Z,2018-10-22T02:40:25Z,FALSE,FALSE,TRUE,food,"món hàn, mon han, đồ hàn, do han, đồ ăn hàn quố, do an han quo, mon an han quo, món ăn hàn quố, thứ ăn hàn, thu an han, đồ ăn hàn, do an han, korean uisine, korean foods, ăn hàn quố",3
5bcd3899c94b9b234c647bc3,lau,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-01T09:52:15Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"lẩu, lau, lẩu nóng, lau nong, món lẩu, mon lau, lẫu, hotpot",3
5bcd3899c94b9b234c647bc2,lau_hai_san,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:49:07Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"lẩu hải sản, lau hai san, seafood hot pot",1
5bcd3899c94b9b234c647bc1,banh_cuon,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:25Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"bánh uốn, banh uon, bánh uốn nóng, banh uon nong",0
5bcd3899c94b9b234c647bc0,chao_vit,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:48:41Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"háo vịt, hao vit, ongee, duk ongee",1
5bcd3899c94b9b234c647bbf,rang_xay,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-05-17T10:12:30Z,2018-10-22T02:40:25Z,FALSE,FALSE,TRUE,food,"rang xay, nguyên hất, nguyen hat, roast, afe rang xay, à phê rang xay, a phe rang xay, f rang xay,",2
5bcd3899c94b9b234c647bbe,hoc_bai,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-05-22T07:13:49Z,2018-10-22T02:40:25Z,FALSE,FALSE,TRUE,tag,"họ, ho, họ bài, ho bai, làm bài tập, lam bai tap, họ nhóm, ho nhom, họ tập, ho tap, không gian họ tập, khong gian ho tap,",1
5bcd3899c94b9b234c647bbd,banh_uot,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:25Z,2018-10-22T02:40:25Z,FALSE,TRUE,TRUE,food,"bánh ướt, banh uot, banh uo, bánh ướ",0
5bcd3898c94b9b234c647bbc,oc_hut,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"ố hút, o hut",0
5bcd3898c94b9b234c647bbb,banh_trang_kep,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"bánh tráng kẹp, banh trang kep, bánh kẹp",0
5bcd3898c94b9b234c647bba,xoai_lac,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"xoài lắ, xoai la, xoài lắ phô mai, xoai la pho mai",0
5bcd3898c94b9b234c647bb9,mit_tron,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"mít trộn, mit tron",0
5bcd3898c94b9b234c647bb8,tau_hu,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:47:34Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"tàu hủ, tau hu, tàu hũ, tàu hủ đá, tau hu da, tàu hũ đá, đậu hủ, dau hu, tofu, bean urd",2
5bcd3898c94b9b234c647bb7,kem_bo,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:47:04Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"kem bơ, kem bo, avoado smoothie, avoado ie ream",1
5bcd3898c94b9b234c647bb6,lam_viec,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,tag,"làm việ, làm việ, bàn ông việ, ban ong việ, trao đổi v, trao doi v, bàn huyện làm ăn, ban huyen lam an",0
5bcd3898c94b9b234c647bb5,nha_lam,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:46:37Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,tag,"nhà làm, nha lam, homemade, home made, hand raft, handy raft",1
5bcd3898c94b9b234c647bb4,sup_cua,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:46:11Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"súp ua, sup ua, soup ua, xúp ua, xup ua, rab soup",1
5bcd3898c94b9b234c647bb3,nem_lui,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"nem lụi, nem lui",0
5bcd3898c94b9b234c647bb2,sushi,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-02-25T09:46:46Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"sushi, susi, ombo sushi, ombo susi, shushi, sushi tôm, sushi tom, susi tôm, susi tom, sushi thanh ua, susi thanh ua, sushi sò đỏ, sushi so do, sushi sò, sushi so, susi sò đỏ, susi so do, susi so do, susi sò, susi so, sushi lươn, sushi luon, susi lươn, susi luon, sushi á tríh, sushi a trih, susi a trih, susi á tríh, sushi bạh tuộ, sushi bah tuo, sushi bạh tuột, sushi bah tuot, susi bah tuo, 
susi bạh tuộ, susi bah tuot, susi bah tuot, sushi a hoi, sushi á hồi, susi á hồi, susi a hoi",2
5bcd3898c94b9b234c647bb1,com_tam,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:45:43Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"ơm tấm, om tam, ơm tấm sài gòn, om tam sai gon, ơm tấm sg, om tam sg, broken rie",1
5bcd3898c94b9b234c647bb0,trung_ga_nuong,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:45:18Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"trứng gà nướng, trung ga nuong, grilled egg",1
5bcd3898c94b9b234c647baf,xoi_chien,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"xôi hiên, xoi hien",0
5bcd3898c94b9b234c647bae,bot_chien,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"bột hiên, bot hien",0
5bcd3898c94b9b234c647bad,nuoc_ep,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:44:49Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"nướ ép, nuo ep, nướ ép trái ây, nuo ep trai ay, juie, fruit juie",1
5bcd3898c94b9b234c647bac,sinh_to,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:44:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"sinh tố, sinh to, sinh tố trái ây, sinh to trai ay, sinh to dam, sinh tố dầm, sinh tố xay, sinh to xay, sinh tố bơ, sinh to bo, sinh tố thập ẩm, sinh to thap am, smoothie",2
5bcd3898c94b9b234c647bab,sua_tuoi_tran_chau_duong_den,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"sữa tươi trân hâu đường đen, sua tuoi tran hau duong den, sữa tươi đường đen, sua tuoi duong den",0
5bcd3898c94b9b234c647baa,com_suon,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:42:11Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"ơm sườn, om suon, ơm sườn nướng, om suon nuong, steak rie",1
5bcd3898c94b9b234c647ba9,banh_trang_tron,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:24Z,2018-10-22T02:40:24Z,FALSE,TRUE,TRUE,food,"bánh tráng trộn, banh trang tron",0
5bcd3897c94b9b234c647ba8,bun_thit_nuong,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:23Z,2018-10-22T02:40:23Z,FALSE,TRUE,TRUE,food,"bún thịt nướng, bun thit nuong",0
5bcd3897c94b9b234c647ba7,bun_bo,5b03903306f776d2ff27ae60,5a502b7306f776d2ffa2fea6,2019-03-02T02:41:42Z,2018-10-22T02:40:23Z,FALSE,TRUE,TRUE,food,"bún bò, bun bo, bún bò huế, bun bo hue, beef noodle",1
5bcd3897c94b9b234c647ba6,pha_lau,5b03903306f776d2ff27ae60,5b03903306f776d2ff27ae60,2018-10-22T02:40:23Z,2018-10-22T02:40:23Z,FALSE,TRUE,TRUE,food,"phá lấu, pha lau",0
